_Id,_Name,_Tolddescribe,_Description,_Add,_Zipcode,_Zone,_Tel,_Opentime,_Parkinginfo,_Website,_Picture1,_Picdescribe1,_Picture2,_Picdescribe2,_Picture3,_Picdescribe3,_Px,_Py,_Class,_Map,_Changetime
C3_376600000A_000035,Happiness is in coffee,"A fire destroyed Huang Huixue’s home and made her suddenly have nothing. In order to revitalize her and her life, her friends suggested that it would be better to open a coffee shop. This started her contact with coffee and made Christians She believes: it is another window that God opened for her. ""I think coffee is very fun, and I gradually get my experience."" I heard from Huang Huixue that she has a strong interest in researching coffee. Indeed, the ice-drinking coffee that she is most proud of is “played” like this – she can’t afford expensive equipment, so she uses the same principle of drip cones, using different drip speeds and water quality to match the cups. The cup of iced coffee with different tastes, ""It is a great enjoyment to match the hand-made banana brownies or passion fruit pound cakes in the store,"" Huang Huixue said confidently. In addition to iced coffee, the store also specializes in ""hand-washing coffee"", which directly pushes the appliance to the customer's table to provide the current service, and uses different methods to present the taste of the coffee according to the preference of the guests. The coffee beans used in the store are also carefully selected for home baking and Huixue. Huang Huixue is also the first cup tester in Chiayi. With the love of coffee and the talent of taste buds, the process of continuous self-study, exploration and humility is a five-day examination.","A fire destroyed Huang Huixue’s home and made her suddenly have nothing. In order to revitalize her and her life, her friends suggested that it would be better to open a coffee shop. This started her contact with coffee and made Christians She believes: it is another window that God opened for her. ""I think coffee is very fun, and I gradually get my experience."" I heard from Huang Huixue that she has a strong interest in researching coffee. Indeed, the ice-drinking coffee that she is most proud of is “played” like this – she can’t afford expensive equipment, so she uses the same principle of drip cones, using different drip speeds and water quality to match the cups. The cup of iced coffee with different tastes, ""It is a great enjoyment to match the hand-made banana brownies or passion fruit pound cakes in the store,"" Huang Huixue said confidently. In addition to iced coffee, the store also specializes in ""hand-washing coffee"", which directly pushes the appliance to the customer's table to provide the current service, and uses different methods to present the taste of the coffee according to the preference of the guests. The coffee beans used in the store are also carefully selected for home baking and Huixue. Huang Huixue is also the first cup tester in Chiayi. With the love of coffee and the talent of taste buds, the process of continuous self-study, exploration and humility is a five-day examination.","No. 135, Weixin Road, East District, Chiayi City",60049,,886-5-2752737,Sunday ~ Friday 10:30–20:00 Saturday Public Holiday,ChiayiTravel,,https://travel.chiayi.gov.tw/upload/delicacies/29172478bcd373d7d645faab9ffa0a22.JPG,幸福原在咖啡,,,,,120.4582547,23.4844966,1,,2018/12/21 03:10
C3_376600000A_000036,Convergence Cafe,"If you don't look very carefully, it's easy to miss the ""Convergence Coffee"" on Zhongshan Road, a small family and a store with an unobtrusive appearance. Once you walk in, you will feel the warm greetings of the boss and the ease of the guests. Lin Yiyu, the proprietress of the second sister, said that this is what the coffee shop wants to bring, and hopes to create a family-like atmosphere that is like a friend, so the name of the coffee shop comes from this. Let the visiting guests ""integrate"" into this atmosphere and feel the ""temperature"" full of human touch. When the early stage was still in the joining stage, the visiting group was mostly small families. Now that I have established my own coffee shop, it has been 16 years, and the composition of the customer group has not changed. ""There are a lot of guests who have accompanied us."" Lin Yiyu's eyes revealed his gratitude. ""So the coffee shop is still dominated by customers, but the new customers only account for two or three percent. After that, she will become mature,"" she said with pride. Indeed, the coffee beans in the store are carefully selected and baked by the owner Huang Wei. The desserts and light snacks are produced after the second sister personally checks the ingredients. She has worked in the hospital for many years, in order to ensure that the guests can eat healthy. In detail","If you don't look very carefully, it's easy to miss the ""Convergence Coffee"" on Zhongshan Road, a small family and a store with an unobtrusive appearance. Once you walk in, you will feel the warm greetings of the boss and the ease of the guests. Lin Yiyu, the proprietress of the second sister, said that this is what the coffee shop wants to bring, and hopes to create a family-like atmosphere that is like a friend, so the name of the coffee shop comes from this. Let the visiting guests ""integrate"" into this atmosphere and feel the ""temperature"" full of human touch. When the early stage was still in the joining stage, the visiting group was mostly small families. Now that I have established my own coffee shop, it has been 16 years, and the composition of the customer group has not changed. ""There are a lot of guests who have accompanied us."" Lin Yiyu's eyes revealed his gratitude. ""So the coffee shop is still dominated by customers, but the new customers only account for two or three percent. After that, she will become mature,"" she said with pride. Indeed, the coffee beans in the store are carefully selected and baked by the owner Huang Wei. The desserts and light snacks are produced after the second sister personally checks the ingredients. She has worked in the hospital for many years, in order to ensure that the guests can eat healthy. In detail","223 Zhongshan Road, East District, Chiayi City",60041,,886-5-2245033,Monday ~ Friday 08:00–20:30 Saturday 08:30–18:00 Sunday public holiday,ChiayiTravel,,https://travel.chiayi.gov.tw/upload/delicacies/6ed8655684ecbaa87c8a5721d0d8c9c4.jpg,融合度咖啡館,,,,,120.4521087,23.4809235,1,,2018/12/21 23:40
C3_376600000A_000037,Evie's Caf? Imi Coffee,"Everyone has different understandings and imaginations about ""coffee"". Some may only be used as refreshing agents, some may be chasing trends, but for Evie's Caf&eacute; Imi coffee's Wanzhen, it shows a high expectation &mdash The medium of good things in life. Graduated from the Indiana University of Pennsylvania, Pennsylvania, in the United States, China, Taipei and other places, experienced different types of work, realized the true life style that suits their individuality and expectations, after several evaluations, decided to leave, to the ideal The future is moving forward. I want to use professional coffee shops as a medium to promote the beauty of life to the public. ""The entrepreneurial process is really hard, encountering many obstacles and difficulties, and the acidity of others. I don't know how many times there is a struggle between persistence and abandonment."" After six years of pondering and persistence, Coffee baked beans, extraction, tasting and other parts, a lot of hard work, through the Internet and word of mouth to accumulate customers, finally in 2016, have a storefront, become a physical platform to share coffee with you. To make coffee shops by organizing lectures, teaching, sharing sessions, exhibitions, etc.","Everyone has different understandings and imaginations about ""coffee"". Some may only be used as refreshing agents, some may be chasing trends, but for Evie's Caf&eacute; Imi coffee's Wanzhen, it shows a high expectation &mdash The medium of good things in life. Graduated from the Indiana University of Pennsylvania, Pennsylvania, in the United States, China, Taipei and other places, experienced different types of work, realized the true life style that suits their individuality and expectations, after several evaluations, decided to leave, to the ideal The future is moving forward. I want to use professional coffee shops as a medium to promote the beauty of life to the public. ""The entrepreneurial process is really hard, encountering many obstacles and difficulties, and the acidity of others. I don't know how many times there is a struggle between persistence and abandonment."" After six years of pondering and persistence, Coffee baked beans, extraction, tasting and other parts, a lot of hard work, through the Internet and word of mouth to accumulate customers, finally in 2016, have a storefront, become a physical platform to share coffee with you. To make coffee shops by organizing lectures, teaching, sharing sessions, exhibitions, etc.","44 Kangle Street, Eastern District, Chiayi City",60046,,886-5-2250688,"Monday ~ Wednesday 11:00–18:00 Friday, Saturday 09:00–21:00 Sunday 09:00–18:00 Thursday",ChiayiTravel,https://www.facebook.com/eviescafe88/,https://travel.chiayi.gov.tw/upload/delicacies/329e5eb97920063038548b4f5064ae90.JPG,Evie's Caf? 伊米咖啡,,,,,120.4524626,23.4752713,1,,2018/12/21 11:33
C3_376600000A_000038,CouCou Cafe P?tisserie 咕咕 Dessert Coffee,"CouCou, it sounds like a cuckoo, and in French is a friendly greeting. Just like ""咕咕 Dessert Coffee"", I want to bring people the feeling &mdash; next door, close, no sense of distance. The owner of ""咕咕甜咖啡"" & mdash; Zhu Kai'an and Lin Cheng'an, from a young age, holding a dream of opening a store, waiting for the realization of the day. Zhu Kai'an served as the deputy of the Evergreen Marine Ship for three years. Through the coffee of the same boat, he ignited the curiosity about coffee. In the monotonous shipping life, coffee became his only comfort, so he gave up the high-paying and stable work and left. The sea, resolutely committed to the coffee business, also knows Lin Chengan because of the margin. Lin Cheng'an's interest in making desserts is from the burgeoning period of college. She is a visual communication design department. Self-study dessert is the way she squeezes, and she has the idea of ??going to France to study. So he began to actively prepare for the preparation of the French, the apprenticeship to the dessert kitchen, the English test, and so on. After five years of hard work, she finally got her wish. Lin Cheng'an, who loves food and travel, traveled throughout Europe while studying in France, and the taste buds recorded during his travels are now the inspiration for her dessert design. The in-store channels are full of praise.","CouCou, it sounds like a cuckoo, and in French is a friendly greeting. Just like ""咕咕 Dessert Coffee"", I want to bring people the feeling &mdash; next door, close, no sense of distance. The owner of ""咕咕甜咖啡"" & mdash; Zhu Kai'an and Lin Cheng'an, from a young age, holding a dream of opening a store, waiting for the realization of the day. Zhu Kai'an served as the deputy of the Evergreen Marine Ship for three years. Through the coffee of the same boat, he ignited the curiosity about coffee. In the monotonous shipping life, coffee became his only comfort, so he gave up the high-paying and stable work and left. The sea, resolutely committed to the coffee business, also knows Lin Chengan because of the margin. Lin Cheng'an's interest in making desserts is from the burgeoning period of college. She is a visual communication design department. Self-study dessert is the way she squeezes, and she has the idea of ??going to France to study. So he began to actively prepare for the preparation of the French, the apprenticeship to the dessert kitchen, the English test, and so on. After five years of hard work, she finally got her wish. Lin Cheng'an, who loves food and travel, traveled throughout Europe while studying in France, and the taste buds recorded during his travels are now the inspiration for her dessert design. The in-store channels are full of praise.","450 Xinsheng Road, East District, Chiayi City",60048,,886-5-2766987,"Wednesday ~ Sunday 13:00–19:00 Monday, Tuesday",ChiayiTravel,,https://travel.chiayi.gov.tw/upload/delicacies/94050403774f26f0675f8ce723830c14.jpg,CouCou Cafe P?tisserie 咕咕甜點咖啡,,,,,120.4592582,23.4895603,1,,2018/12/21 17:21
C3_376600000A_000039,48 home,"The dream of a young couple, a country-style country house full of European style, with a sense of independence and independence. Starting from a dream and expecting to build a new history, ""48HOME"" is sprouting with a new look. In the scholastic sense of the ad hoc advertising design, ""48HOME"", an old house with more than 60 years of history, has been given a new look since the 100th year of the Republic of China (2011). Just like many old-fashioned shopkeepers, Ms. Zhang, the manager of the store, also has a sense of mission to maintain historical value. The difference is that she has many years of teaching the rural painting design, she conceived ""48HOME"" in original and personal style. In communication, there are unique ideas and techniques of teacher-level characters. Whether it's folding the aluminum wire out of the decorative basket or kitchen supplies, or the lively carvings and lively colours in the store, each piece comes from her gentle and delicate hands. Because she wants to operate the new ""48HOME"", the store manager will spend many years in the rural painting classroom to temporarily turn off the lights, but the heart of the creation is still unabated, so her creativity is filled in every corner of the store. In addition to her exclusive display stand, ""48HOME"" also interacts with friends who like to paint.","The dream of a young couple, a country-style country house full of European style, with a sense of independence and independence. Starting from a dream and expecting to build a new history, ""48HOME"" is sprouting with a new look. In the scholastic sense of the ad hoc advertising design, ""48HOME"", an old house with more than 60 years of history, has been given a new look since the 100th year of the Republic of China (2011). Just like many old-fashioned shopkeepers, Ms. Zhang, the manager of the store, also has a sense of mission to maintain historical value. The difference is that she has many years of teaching the rural painting design, she conceived ""48HOME"" in original and personal style. In communication, there are unique ideas and techniques of teacher-level characters. Whether it's folding the aluminum wire out of the decorative basket or kitchen supplies, or the lively carvings and lively colours in the store, each piece comes from her gentle and delicate hands. Because she wants to operate the new ""48HOME"", the store manager will spend many years in the rural painting classroom to temporarily turn off the lights, but the heart of the creation is still unabated, so her creativity is filled in every corner of the store. In addition to her exclusive display stand, ""48HOME"" also interacts with friends who like to paint.","48 Ronghe Street, East District, Chiayi City",,,886-5-2777422,No data yet,ChiayiTravel,,https://travel.chiayi.gov.tw/upload/delicacies/d0db0c823cba624341b27339dc44039b.JPG,48 home,,,,,120.4595147,23.4773637,1,,2018/12/21 15:39
C3_376600000A_000040,Come home coffee walk,"A beautiful old house, a Hong Kong designer, a gourmet, and a romantic atmosphere of light food & caf?. Located in the old dormitory of Xingye East Road for more than 50 years, the boss deliberately kept the original door, fence, garden and old iron window of the house. If you don't pay attention, it is very likely that it is wrong with it, thinking that it is just a room. Ordinary homes, the origin of the Come home store name comes from this. When you push the door of the restaurant, the sight in front of you is enough to make you smile - the original and the new can be coordinated so pleasing! The general restaurant is pursuing a turnover rate. The higher the turnover rate, the higher the profit that can be created. However, the fresh-style restaurant that opened in the Republic of China in the year of 101 (2012), you want to come to the store. I am very lazy and unrestrained to sit here for a long time, just like returning to my home, I will not feel rushed. Therefore, every corner of the restaurant is a self-contained one, so people can't help but want to sit down, feel the different scenery, and let themselves condense in the elegant picture. In addition, Chiayi’s other gourmet restaurant, Olinda’s restaurant, has been replaced by cut dishes, and it’s quietly lying in one corner of Come home, waiting for someone to come.","A beautiful old house, a Hong Kong designer, a gourmet, and a romantic atmosphere of light food & caf?. Located in the old dormitory of Xingye East Road for more than 50 years, the boss deliberately kept the original door, fence, garden and old iron window of the house. If you don't pay attention, it is very likely that it is wrong with it, thinking that it is just a room. Ordinary homes, the origin of the Come home store name comes from this. When you push the door of the restaurant, the sight in front of you is enough to make you smile - the original and the new can be coordinated so pleasing! The general restaurant is pursuing a turnover rate. The higher the turnover rate, the higher the profit that can be created. However, the fresh-style restaurant that opened in the Republic of China in the year of 101 (2012), you want to come to the store. I am very lazy and unrestrained to sit here for a long time, just like returning to my home, I will not feel rushed. Therefore, every corner of the restaurant is a self-contained one, so people can't help but want to sit down, feel the different scenery, and let themselves condense in the elegant picture. In addition, Chiayi’s other gourmet restaurant, Olinda’s restaurant, has been replaced by cut dishes, and it’s quietly lying in one corner of Come home, waiting for someone to come.","No. 138, Xingye East Road, East District, Chiayi City",,,886-5-2223011,Tuesday to Sunday 12:00~21:30,ChiayiTravel,,https://travel.chiayi.gov.tw/upload/delicacies/bb41a6be505d00ef4436cd1329dab40a.JPG,come home咖啡漫步,,,,,120.4573883,23.4694331,1,,2018/12/21 11:40
C3_376600000A_000041,Fu Sweet French Dim Sum,"Located in the middle of Zhongshan Road, the sweet, bright yellow buildings shimmer in the sun, sweet like a delicious dessert with happiness, from the outside to make people's eyes shine. And this century-old house with a South-French style is being swayed by Fu Sweet for a new look. Mr. Feng, the young store manager, was a little shy, but he was very energetic when he spoke. He shared with me the store that was founded by the seven good friends. The reason is that the students have the expertise of French desserts, and have worked in European art and Asian star restaurants, and they all hope to have a richer story in the hometown of Chiayi’s growth, so Futian was in the Republic of China in 101 years. (2013) was officially born. On the first floor, with a sense of design, the retro furniture collected from all over the place is ingeniously blended to create a comfortable atmosphere with a sweet and delicate finish. Sitting on the sofa to taste the dessert and admire the hand-painted walls of the store, the playful graffiti evokes my long-lost childlike heart and enriches the taste of the dessert. Through the second step of the revolving step, it is the attic that will appear in foreign movies. The secret base that you have dreamed of since childhood is faithfully reproduced in Futian. So I was guided by this creative design full of childlikeness, like a teenager","Located in the middle of Zhongshan Road, the sweet, bright yellow buildings shimmer in the sun, sweet like a delicious dessert with happiness, from the outside to make people's eyes shine. And this century-old house with a South-French style is being swayed by Fu Sweet for a new look. Mr. Feng, the young store manager, was a little shy, but he was very energetic when he spoke. He shared with me the store that was founded by the seven good friends. The reason is that the students have the expertise of French desserts, and have worked in European art and Asian star restaurants, and they all hope to have a richer story in the hometown of Chiayi’s growth, so Futian was in the Republic of China in 101 years. (2013) was officially born. On the first floor, with a sense of design, the retro furniture collected from all over the place is ingeniously blended to create a comfortable atmosphere with a sweet and delicate finish. Sitting on the sofa to taste the dessert and admire the hand-painted walls of the store, the playful graffiti evokes my long-lost childlike heart and enriches the taste of the dessert. Through the second step of the revolving step, it is the attic that will appear in foreign movies. The secret base that you have dreamed of since childhood is faithfully reproduced in Futian. So I was guided by this creative design full of childlikeness, like a teenager","No.168 Zhongshan Road, East District, Chiayi City",,,886-5-2256058,Monday to Thursday 12:00~21:30 Friday to Sunday 12:00~22:00,ChiayiTravel,,https://travel.chiayi.gov.tw/upload/delicacies/06978aab27186a268b7675fd94f991ae.JPG,芙甜法式點心坊,,,,,120.4526032,23.4814586,1,,2018/12/20 16:37
C3_376600000A_000042,Ba Food Hall,"The name ""Bami"" preserved the memory of the Republic of China in the 1930s. The Bamei suit was quite famous in Chiayi City. The voice of the tailor's car answered with the mechanized production of the garment factory. The current Ba Food Hall is always packed for every cold day. Everyone squats in a small space to dine together, and laughs at each other. Compared with the pictures of the old houses in the store, I imagine the daily life of this family. It flows here.","The name ""Bami"" preserved the memory of the Republic of China in the 1930s. The Bamei suit was quite famous in Chiayi City. The voice of the tailor's car answered with the mechanized production of the garment factory. The current Ba Food Hall is always packed for every cold day. Everyone squats in a small space to dine together, and laughs at each other. Compared with the pictures of the old houses in the store, I imagine the daily life of this family. It flows here.","No. 396, Citizen Road, Chiayi City",,,886-5-2250039,Wednesday to Sunday 11:30~21:00,ChiayiTravel,,https://travel.chiayi.gov.tw/upload/delicacies/2abb0470488f20bfde0f5894d60da1a2.JPG,巴美食堂,,,,,120.4547408,23.4728615,1,,2018/12/18 16:40
C3_376600000A_000043,Nostalgic small hall,"The nostalgic small hall is a relaxing space combining humanity, art, food and nostalgia. In the process of refurbishment, in addition to safety enhancement, the original design of this 50s building is preserved as much as possible. The manager uses the nostalgic concept to combine antique furniture with his own paper. Carving, aluminum carving and painting, creating all corners of the old house, a table and a chair, a storage cabinet, a dressing table, household appliances and tailoring cars, can be seen everywhere.","The nostalgic small hall is a relaxing space combining humanity, art, food and nostalgia. In the process of refurbishment, in addition to safety enhancement, the original design of this 50s building is preserved as much as possible. The manager uses the nostalgic concept to combine antique furniture with his own paper. Carving, aluminum carving and painting, creating all corners of the old house, a table and a chair, a storage cabinet, a dressing table, household appliances and tailoring cars, can be seen everywhere.","No. 15, Lane 37, Wufeng South Road, Chiayi City",,,886-5-2255559,11:00~21:00,ChiayiTravel,,https://travel.chiayi.gov.tw/upload/delicacies/fa5b1736ddcd45afa18b86f96a7fdf36.JPG,懷舊小館,,,,,120.4547408,23.4728615,1,,2018/12/20 13:05
C3_376600000A_000044,Two links 672,"Zhongzheng Road in Chiayi City, formerly known as the ""two links"" during the Japanese occupation period, is a hot and reliable street for trade between the North and the South. The 71-year-old Ertong old house is the ""Penny Tsai"" of the Japanese government. The simple space made of wood, the rainforest coffee of fair trade, and the peace of mind of small farmers in Taiwan will continue the heart of the wood and continue to convey the warmth.","Zhongzheng Road in Chiayi City, formerly known as the ""two links"" during the Japanese occupation period, is a hot and reliable street for trade between the North and the South. The 71-year-old Ertong old house is the ""Penny Tsai"" of the Japanese government. The simple space made of wood, the rainforest coffee of fair trade, and the peace of mind of small farmers in Taiwan will continue the heart of the wood and continue to convey the warmth.","672 Zhongzheng Road, Chiayi City",,,886-5-2257770,Tuesday~Sunday 10:00~22:00,ChiayiTravel,,https://travel.chiayi.gov.tw/upload/delicacies/20006cb2388cdbb0a5d4e8ed9b2765a6.JPG,二通672,,,,,120.443525,23.4786891,1,,2018/12/21 19:30
C3_376600000A_000045,Personal cooking studio here,"In the 1950s, the Japanese-style wooden structure was originally an employee dormitory of Changhua Bank. After more than 10 years of empty housing, only the roof, 2 walls and 3 partitions were left. After finishing, it was reborn in the restaurant. The &lt;here&gt; restaurant located next to the outpatient department of Chiayi Rongmin Hospital, prepared by the friendly chef Xiao Master, creates a warm feeling of returning home.","In the 1950s, the Japanese-style wooden structure was originally an employee dormitory of Changhua Bank. After more than 10 years of empty housing, only the roof, 2 walls and 3 partitions were left. After finishing, it was reborn in the restaurant. The &lt;here&gt; restaurant located next to the outpatient department of Chiayi Rongmin Hospital, prepared by the friendly chef Xiao Master, creates a warm feeling of returning home.","No. 6, Lane 35, Wufeng North Road, Chiayi City",,,886-5-2221167,"11:30~14:00, 17:30~21:00",ChiayiTravel,,https://travel.chiayi.gov.tw/upload/delicacies/e536a05b164eae6ee598ee1acc352fb3.JPG,這裡個人料理工作室,,,,,120.4536059,23.4748946,1,,2018/12/21 18:30
C3_376600000A_000046,Forgotten Fulu Lane - Ice Sauce Camp,"The 181 Lane of Guohua Street in Chiayi City is known as “Fulu Lane”. During the Qing Dynasty, the Tongzhi test was the path of the Chiayi candidates entering Tainan Fucheng. The old house plan was used to help an old house in this lane to be rebuilt and turned into an ice sauce. camp"". This old house has been built for 43 years. It is a mixed structure of wood and reinforced concrete. The stairs, the 2nd floor are made of wood, and the hollowed-out carved iron window. They are all in the past. After renting, please repair the door, remove the wooden door and iron. The flower window is the art of wall decoration, retaining the atmosphere of the old times.","The 181 Lane of Guohua Street in Chiayi City is known as “Fulu Lane”. During the Qing Dynasty, the Tongzhi test was the path of the Chiayi candidates entering Tainan Fucheng. The old house plan was used to help an old house in this lane to be rebuilt and turned into an ice sauce. camp"". This old house has been built for 43 years. It is a mixed structure of wood and reinforced concrete. The stairs, the 2nd floor are made of wood, and the hollowed-out carved iron window. They are all in the past. After renting, please repair the door, remove the wooden door and iron. The flower window is the art of wall decoration, retaining the atmosphere of the old times.","No. 8, Lane 181, Guohua Street, Chiayi City",,,886-5-2221167,Friday-Sunday 11:00-20:00,ChiayiTravel,,https://travel.chiayi.gov.tw/upload/delicacies/669c013b63b4feab6ffb055d82b3acda.jpg,被遺忘的府路巷-冰醬營,,,,,120.4483212,23.4742819,1,,2018/12/21 16:10
C3_376600000A_000047,Blaxk Brice Silk Wedding Dress,"In mid-summer 2014, an image studio that is not compatible with the old streets and traditional industries quietly entered the Chiayi Second Pass, which is completely different from the residents here. They are the Brice Image Studio. This group of black-faced youths with crows as mascots opened an alternative wedding video studio here. They cleverly let the industrial design style have a conversation with the old house of 60 years old, and created an avant-garde wedding video studio with old soul. In the case of retaining the original building structure, they plan the space as if they were working. They design, shoot MVs, hold exhibitions, and make wedding dresses, in order to bring new souls to this old city.","In mid-summer 2014, an image studio that is not compatible with the old streets and traditional industries quietly entered the Chiayi Second Pass, which is completely different from the residents here. They are the Brice Image Studio. This group of black-faced youths with crows as mascots opened an alternative wedding video studio here. They cleverly let the industrial design style have a conversation with the old house of 60 years old, and created an avant-garde wedding video studio with old soul. In the case of retaining the original building structure, they plan the space as if they were working. They design, shoot MVs, hold exhibitions, and make wedding dresses, in order to bring new souls to this old city.","449 Zhongzheng Road, Chiayi City",,,886-5-2255169,Tuesday-Sunday 13:00-22:00 (Monday),ChiayiTravel,,https://travel.chiayi.gov.tw/upload/delicacies/7e0c01794b731617adca067b95b3e25e.jpg,Blaxk 布蕾可絲婚紗,,,,,120.4481276,23.4787207,1,,2018/12/18 15:53
C3_376600000A_000048,PANdora263.ART Pandora Studio,"I hope that by setting up a platform or space, Taiwan will be able to understand the food culture of Chiayi, and therefore the idea of ??repairing No. 263 will be born. Under the premise of retaining the old structure, repairing, using the charming old parts of the old house, and building a small art gallery with artistic atmosphere and closeness, the prototype of the ""PANdora263.ART"" art gallery was born. .","I hope that by setting up a platform or space, Taiwan will be able to understand the food culture of Chiayi, and therefore the idea of ??repairing No. 263 will be born. Under the premise of retaining the old structure, repairing, using the charming old parts of the old house, and building a small art gallery with artistic atmosphere and closeness, the prototype of the ""PANdora263.ART"" art gallery was born. .","263 Lanjing Street, Chiayi City",,,886-963227307,Tuesday-Fri 13:00-17:30,ChiayiTravel,,https://travel.chiayi.gov.tw/upload/delicacies/035bdc76b82218b48a7879ebaeffef47.jpg,PANdora263.ART 潘朵拉工作室,,,,,120.4481654,23.4772993,1,,2018/12/21 18:32
C3_376600000A_000049,Jiamuju,"In the process of repairing, Jiamuju adheres to the concept of restoration in repairing every link. In the face of the rotten wood structure, we replace the same type of wood and make the traditional splicing method to repair each rotten beam and column. Some of the structures that were originally loose, but still usable, have been stabilized to enhance the beauty of the craftsmanship of existing wooden houses, and they are also safe. The goal is to renovate the local characteristic buildings, and then integrate the Chiayi cultural and creative workers, art creators and collectors to provide a platform for the creation and collection of products, so that the people and creators can directly interact with the display platform, or open Relevant teaching courses and promotion of Chiayi's local industry through a dedicated information platform.","In the process of repairing, Jiamuju adheres to the concept of restoration in repairing every link. In the face of the rotten wood structure, we replace the same type of wood and make the traditional splicing method to repair each rotten beam and column. Some of the structures that were originally loose, but still usable, have been stabilized to enhance the beauty of the craftsmanship of existing wooden houses, and they are also safe. The goal is to renovate the local characteristic buildings, and then integrate the Chiayi cultural and creative workers, art creators and collectors to provide a platform for the creation and collection of products, so that the people and creators can directly interact with the display platform, or open Relevant teaching courses and promotion of Chiayi's local industry through a dedicated information platform.","196 Xingzhong Street, Chiayi City",,,886-5-275 0369,Monday to Sunday 12:00~19:00,ChiayiTravel,,https://travel.chiayi.gov.tw/upload/delicacies/41e05fa40c7a8e57a319b1a4d71bfe37.jpg,嘉木居,,,,,120.4499272,23.4835584,1,,2018/12/21 19:42
C3_376600000A_000050,Taiwanese Tiles,"In the past 100 years, Wufeng Linjia and Taiwan's Jiancheng Prime Minister Wu Qiqi &hellip; thousands of Jiashangfu, decorated the door by precious bricks to show the family wealth. Taiwan is therefore full of world-class, precious tile culture. However, in the urbanization update, the skyrocketing land prices caused thousands of old brick houses to be demolished one by one. We are a group of brick workers who are made up of office workers. With 20 years of years and savings, we have silently reserved thousands of tiles for Taiwan and set up a repair center to build a complete database on this land step by step. A precious image record for future generations. Not only save, but we also provide precious tiles for ""free of charge"" and continue to support the repair of old houses in Taiwan. 1. Open from Wednesday to Sunday, from 10:00 to 12:00 2:00 to 5:00&nbsp; 2. The cleaning fee is 50 yuan, which can be used for consumption. 3. New Year 2/17~2/20 Normal opening","In the past 100 years, Wufeng Linjia and Taiwan's Jiancheng Prime Minister Wu Qiqi &hellip; thousands of Jiashangfu, decorated the door by precious bricks to show the family wealth. Taiwan is therefore full of world-class, precious tile culture. However, in the urbanization update, the skyrocketing land prices caused thousands of old brick houses to be demolished one by one. We are a group of brick workers who are made up of office workers. With 20 years of years and savings, we have silently reserved thousands of tiles for Taiwan and set up a repair center to build a complete database on this land step by step. A precious image record for future generations. Not only save, but we also provide precious tiles for ""free of charge"" and continue to support the repair of old houses in Taiwan. 1. Open from Wednesday to Sunday, from 10:00 to 12:00 2:00 to 5:00&nbsp; 2. The cleaning fee is 50 yuan, which can be used for consumption. 3. New Year 2/17~2/20 Normal opening","No.282, Linsen West Road, West District, Chiayi City",,,886-979060750,"Open from Wednesday to Sunday, from 10:00 to 12:00 2:00 to 5:00""",ChiayiTravel,,https://travel.chiayi.gov.tw/upload/delicacies/c6519338c94e1f57a26a5ef08cc6fde6.jpg,台灣花磚古厝,,,,,120.4460308,23.4833579,1,,2018/12/21 21:45
C3_376600000A_000051,Little black cat,"French artist Qi Fangsi Toph at the Le Chat Noir Black Cat French Restaurant, with art exhibitions, various art activities, French cuisine, wine and Taiwan culture exchange, 518 Linsen East Road, Chiayi City, (05) 2755502, 0932125244","French artist Qi Fangsi Toph at the Le Chat Noir Black Cat French Restaurant, with art exhibitions, various art activities, French cuisine, wine and Taiwan culture exchange, 518 Linsen East Road, Chiayi City, (05) 2755502, 0932125244","No. 518, Linsen East Road, Zhentou Li, East District, Chiayi City",,,886-932125244,"Tuesday to Sunday 17:00~22:00, Monday public holiday",ChiayiTravel,,https://travel.chiayi.gov.tw/upload/delicacies/0c1e99f6db8a90b72d5b8704142946a9.jpg,小黑貓,,,,,120.471398,23.491999,1,,2018/12/21 18:30
